country,year,female_age,male_age,source,women_dataprocess,women_datacatalogshortname,men_dataprocess,men_datacatalogshortname
Namibia,1989,19.4,,UN World Marriage Data 2019,Survey,1989 Demographic and Health Survey,N/A,N/A
Namibia,1992,26.4,,UN World Marriage Data 2019,Survey,1992 DHS,N/A,N/A
Namibia,2000,27.5,30.1,UN World Marriage Data 2019,Survey,2000 DHS,Survey,2000 DHS
Namibia,2006,28.299999,30.200001,UN World Marriage Data 2019,Survey,2006-2007 DHS,Survey,2006-2007 DHS
Namibia,2013,27.9,32.200001,UN World Marriage Data 2019,Survey,2013 DHS,Survey,2013 DHS
Namibia,2016,30.299999,34.299999,UN World Marriage Data 2019,Survey,2016 NIDS,Survey,2016 NIDS
Nauru,2007,20.200001,,UN World Marriage Data 2019,Survey,2007 DHS,N/A,N/A
Nepal,1976,17.1,20.799999,UN World Marriage Data 2019,Survey,1976 WFS,Survey,1976 WFS
Nepal,1996,18.6,22,UN World Marriage Data 2019,Survey,1996 DHS,Survey,1996 DHS
Nepal,2001,18.9,22.6,UN World Marriage Data 2019,Survey,2001 DHS,Survey,2001 DHS
Nepal,2006,19.4,22.4,UN World Marriage Data 2019,Survey,2006 DHS,Survey,2006 DHS
Nepal,2011,20,23.700001,UN World Marriage Data 2019,Survey,2011 DHS,Survey,2011 DHS
Nepal,2014,20.700001,,UN World Marriage Data 2019,Survey,2014 MICS,N/A,N/A
Nepal,2016,20.1,23.6,UN World Marriage Data 2019,Survey,2016 DHS,Survey,2016 DHS
Netherlands,1990,26.1,28.5,OECD,N/A,N/A,N/A,N/A
Netherlands,1991,26.5,28.799999,OECD,N/A,N/A,N/A,N/A
Netherlands,1992,26.700001,29.1,OECD,N/A,N/A,N/A,N/A
Netherlands,1993,26.9,29.299999,OECD,N/A,N/A,N/A,N/A
Netherlands,1994,27.200001,29.6,OECD,N/A,N/A,N/A,N/A
Netherlands,1995,27.299999,29.700001,OECD,N/A,N/A,N/A,N/A
Netherlands,1996,27.4,30,OECD,N/A,N/A,N/A,N/A
Netherlands,1997,27.6,30.200001,OECD,N/A,N/A,N/A,N/A
Netherlands,1998,27.799999,30.299999,OECD,N/A,N/A,N/A,N/A
Netherlands,1999,27.9,30.5,OECD,N/A,N/A,N/A,N/A
Netherlands,2000,28,30.700001,OECD,N/A,N/A,N/A,N/A
Netherlands,2001,28.1,30.700001,OECD,N/A,N/A,N/A,N/A
Netherlands,2002,28.5,31.200001,OECD,N/A,N/A,N/A,N/A
Netherlands,2004,29,31.700001,OECD,N/A,N/A,N/A,N/A
Netherlands,2005,29.200001,31.799999,OECD,N/A,N/A,N/A,N/A
Netherlands,2006,29.4,32,OECD,N/A,N/A,N/A,N/A
Netherlands,2007,29.5,32.299999,OECD,N/A,N/A,N/A,N/A
Netherlands,2008,29.799999,32.400002,OECD,N/A,N/A,N/A,N/A
Netherlands,2009,29.9,32.5,OECD,N/A,N/A,N/A,N/A
Netherlands,2010,29.799999,32.400002,OECD,N/A,N/A,N/A,N/A
Netherlands,2011,30.1,32.599998,OECD,N/A,N/A,N/A,N/A
Netherlands,2013,30.299999,32.900002,OECD,N/A,N/A,N/A,N/A
Netherlands,2014,30.4,33,OECD,N/A,N/A,N/A,N/A
Netherlands,2015,30.799999,33.299999,OECD,N/A,N/A,N/A,N/A
Netherlands,2016,31.1,33.599998,OECD,N/A,N/A,N/A,N/A
Netherlands,2017,31.4,33.900002,OECD,N/A,N/A,N/A,N/A
Netherlands Antilles,1981,26.5,28.700001,UN World Marriage Data 2019,Census,1981 Census,Census,1981 Census
Netherlands Antilles,2001,30.200001,32.599998,UN World Marriage Data 2019,Census,2001 Census,Census,2001 Census
New Caledonia,1976,22.5,26.5,UN World Marriage Data 2019,Census,1976 Census,Census,1976 Census
New Caledonia,1989,27.799999,30.5,UN World Marriage Data 2019,Census,1989 Census,Census,1989 Census
New Caledonia,1996,30.4,32.5,UN World Marriage Data 2019,Census,1996 Census,Census,1996 Census
New Caledonia,2004,31.9,33.700001,UN World Marriage Data 2019,Census,2004 Census,Census,2004 Census
New Caledonia,2014,32.799999,34.299999,UN World Marriage Data 2019,Census,2014 Census,Census,2014 Census
New Zealand,1990,24.5,26.799999,OECD,N/A,N/A,N/A,N/A
New Zealand,1991,24.6,26.9,OECD,N/A,N/A,N/A,N/A
New Zealand,1992,24.9,27,OECD,N/A,N/A,N/A,N/A
New Zealand,1993,25.200001,27.299999,OECD,N/A,N/A,N/A,N/A
New Zealand,1994,25.5,27.5,OECD,N/A,N/A,N/A,N/A
New Zealand,1995,25.799999,27.799999,OECD,N/A,N/A,N/A,N/A
New Zealand,1996,26.1,28.1,OECD,N/A,N/A,N/A,N/A
New Zealand,1997,26.5,28.299999,OECD,N/A,N/A,N/A,N/A
New Zealand,1998,26.700001,28.6,OECD,N/A,N/A,N/A,N/A
New Zealand,1999,27,28.9,OECD,N/A,N/A,N/A,N/A
New Zealand,2000,27.4,29.200001,OECD,N/A,N/A,N/A,N/A
New Zealand,2001,27.5,29.299999,OECD,N/A,N/A,N/A,N/A
New Zealand,2002,27.6,29.4,OECD,N/A,N/A,N/A,N/A
New Zealand,2003,27.700001,29.5,OECD,N/A,N/A,N/A,N/A
New Zealand,2004,28.1,29.9,OECD,N/A,N/A,N/A,N/A
New Zealand,2005,28.200001,30.1,OECD,N/A,N/A,N/A,N/A
New Zealand,2006,28.299999,30,OECD,N/A,N/A,N/A,N/A
New Zealand,2007,28.200001,30,OECD,N/A,N/A,N/A,N/A
New Zealand,2008,28.200001,30,OECD,N/A,N/A,N/A,N/A
New Zealand,2009,28.200001,29.799999,OECD,N/A,N/A,N/A,N/A
New Zealand,2010,28.200001,29.9,OECD,N/A,N/A,N/A,N/A
New Zealand,2011,28.4,29.9,OECD,N/A,N/A,N/A,N/A
New Zealand,2012,28.5,30,OECD,N/A,N/A,N/A,N/A
New Zealand,2013,28.6,30.1,OECD,N/A,N/A,N/A,N/A
New Zealand,2014,28.700001,30.200001,OECD,N/A,N/A,N/A,N/A
New Zealand,2015,28.799999,30.200001,OECD,N/A,N/A,N/A,N/A
New Zealand,2016,29,30.299999,OECD,N/A,N/A,N/A,N/A
New Zealand,2017,29,30.200001,OECD,N/A,N/A,N/A,N/A
Nicaragua,1992,19.799999,,UN World Marriage Data 2019,Survey,1992-1993 ESF,N/A,N/A
Nicaragua,1997,20,22.6,UN World Marriage Data 2019,Survey,1998 DHS,Survey,1998 DHS
Nicaragua,1998,20,22.6,UN World Marriage Data 2019,Survey,1998-1999 LSMS,Survey,1998-1999 LSMS
Nicaragua,2001,20.4,25.1,UN World Marriage Data 2019,Survey,2001 DHS,Survey,2001 DHS
Nicaragua,2006,20.9,,UN World Marriage Data 2019,Survey,2006-2007 RHS-DHS,N/A,N/A
Nicaragua,2011,21.1,,UN World Marriage Data 2019,Survey,2011-2012 NDHS,N/A,N/A
Niger,1992,17.5,25.1,UN World Marriage Data 2019,Survey,1992 DHS,Survey,1992 DHS
Niger,1998,17.6,23.9,UN World Marriage Data 2019,Survey,1998 DHS,Survey,1998 DHS
Niger,2000,17.700001,24.799999,UN World Marriage Data 2019,Survey,2000 MICS,Survey,2000 MICS_HH
Niger,2006,17.700001,25.1,UN World Marriage Data 2019,Survey,2006 DHS,Survey,2006 DHS
Niger,2012,17.200001,25,UN World Marriage Data 2019,Survey,2012 DHS-MICS,Survey,2012 DHS-MICS
Niger,2015,17.200001,24,UN World Marriage Data 2019,Survey,2015 ENISED,Survey,2015 ENISED
Nigeria,1990,19.6,,UN World Marriage Data 2019,Survey,1990 DHS,N/A,N/A
Nigeria,2003,20.9,28,UN World Marriage Data 2019,Survey,2003 DHS,Survey,2003 DHS
Nigeria,2007,21.5,,UN World Marriage Data 2019,Survey,2007 MICS,N/A,N/A
Nigeria,2008,21.5,28.5,UN World Marriage Data 2019,Survey,2008 DHS,Survey,2008 DHS
Nigeria,2011,21.700001,,UN World Marriage Data 2019,Survey,2011 MICS,N/A,N/A
Nigeria,2013,21.200001,28.6,UN World Marriage Data 2019,Survey,2013 DHS,Survey,2013 DHS
Niue,1971,25,25.700001,UN World Marriage Data 2019,Census,1971 Census,Census,1971 Census
Niue,1976,25,27.1,UN World Marriage Data 2019,Census,1976 Census,Census,1976 Census
Niue,1986,23.6,26.299999,UN World Marriage Data 2019,Census,1986 Census,Census,1986 Census
Niue,1997,,29.1,UN World Marriage Data 2019,N/A,N/A,Census,1997 Census
Niue,2006,26.1,26.799999,UN World Marriage Data 2019,Census,2006 Census,Census,2006 Census
Niue,2011,24.6,23.9,UN World Marriage Data 2019,Census,2011 Census,Census,2011 Census
Northern Mariana Islands,1990,28.5,28.5,UN World Marriage Data 2019,Census,1990 Census,Census,1990 Census
Northern Mariana Islands,2010,28.1,30.1,UN World Marriage Data 2019,Census,2010 Census,Census,2010 Census
Norway,1990,26.4,29,OECD,N/A,N/A,N/A,N/A
Norway,1991,26.6,29.200001,OECD,N/A,N/A,N/A,N/A
Norway,1992,26.799999,29.4,OECD,N/A,N/A,N/A,N/A
Norway,1993,27,29.700001,OECD,N/A,N/A,N/A,N/A
Norway,1994,27.200001,30,OECD,N/A,N/A,N/A,N/A
Norway,1995,27.5,30.200001,OECD,N/A,N/A,N/A,N/A
Norway,1996,27.9,30.6,OECD,N/A,N/A,N/A,N/A
Norway,1997,28.200001,30.799999,OECD,N/A,N/A,N/A,N/A
Norway,1998,28.4,31.200001,OECD,N/A,N/A,N/A,N/A
Norway,1999,28.9,31.6,OECD,N/A,N/A,N/A,N/A
Norway,2000,28.4,30.9,OECD,N/A,N/A,N/A,N/A
Norway,2001,28.6,31,OECD,N/A,N/A,N/A,N/A
Norway,2002,28.700001,31.1,OECD,N/A,N/A,N/A,N/A
Norway,2006,30.4,33.099998,OECD,N/A,N/A,N/A,N/A
Norway,2007,30.6,33.400002,OECD,N/A,N/A,N/A,N/A
Norway,2008,31,33.799999,OECD,N/A,N/A,N/A,N/A
Norway,2009,30.9,33.5,OECD,N/A,N/A,N/A,N/A
Norway,2010,30.799999,33.700001,OECD,N/A,N/A,N/A,N/A
Norway,2011,31.1,33.900002,OECD,N/A,N/A,N/A,N/A
Norway,2012,31.4,34.099998,OECD,N/A,N/A,N/A,N/A
Norway,2013,31.5,34.299999,OECD,N/A,N/A,N/A,N/A
Norway,2014,31.6,34.400002,OECD,N/A,N/A,N/A,N/A
Norway,2015,31.9,34.599998,OECD,N/A,N/A,N/A,N/A
Norway,2016,31.9,34.700001,OECD,N/A,N/A,N/A,N/A
Norway,2017,32.299999,35,OECD,N/A,N/A,N/A,N/A
Oman,1993,20.700001,24.700001,UN World Marriage Data 2019,Census,1993 Census,Census,1993 Census
Oman,2003,24.799999,28.1,UN World Marriage Data 2019,Census,2003 Census,Census,2003 Census
Oman,2010,25.6,27.700001,UN World Marriage Data 2019,Census,2010 Census,Census,2010 Census
Pakistan,1975,19.6,25.299999,UN World Marriage Data 2019,Survey,1975 WFS,Survey,1975 WFS
Pakistan,1990,21.4,26.5,UN World Marriage Data 2019,Survey,1990-1991 DHS,Survey,1990-1991 DHS
Pakistan,2000,22.700001,27.1,UN World Marriage Data 2019,Survey,2000-2001 RHFPS,Survey,2000-2001 RHFPS
Pakistan,2006,23.1,26.9,UN World Marriage Data 2019,Survey,2006-2007 DHS,Survey,2006-2007 DHS
Pakistan,2012,23.1,,UN World Marriage Data 2019,Survey,2012-2013 DHS,N/A,N/A
Pakistan,2017,23.200001,26.9,UN World Marriage Data 2019,Survey,2017 DHS,Survey,2017 DHS
Palau,2015,28.5,29.1,UN World Marriage Data 2019,Census,2015 Census,Census,2015 Census
Panama,1970,20.4,24.799999,UN World Marriage Data 2019,Census,1970 Census,Census,1970 Census
Panama,1980,21.4,25.200001,UN World Marriage Data 2019,Census,1980 Census,Census,1980 Census
Panama,1990,21.9,25.4,UN World Marriage Data 2019,Census,1990 Census,Census,1990 Census
Panama,2000,21.9,25.799999,UN World Marriage Data 2019,Census,2000 Census,Census,2000 Census
Panama,2010,21.6,25.299999,UN World Marriage Data 2019,Census,2010 Census,Census,2010 Census
Papua New Guinea,1971,19.4,24.1,UN World Marriage Data 2019,Census,1971 Census,Census,1971 Census
Papua New Guinea,1980,20.6,24.9,UN World Marriage Data 2019,Census,1980 Census,Census,1980 Census
Papua New Guinea,1990,20.9,24.700001,UN World Marriage Data 2019,Census,1990 Census,Census,1990 Census
Papua New Guinea,2011,22.6,27.1,UN World Marriage Data 2019,Census,2011 Census,Census,2011 Census
Paraguay,1972,21.700001,26.5,UN World Marriage Data 2019,Census,1972 Census,Census,1972 Census
Paraguay,1982,21.799999,26.299999,UN World Marriage Data 2019,Census,1982 Census,Census,1982 Census
Paraguay,1992,21.5,25.799999,UN World Marriage Data 2019,Census,1992 Census,Census,1992 Census
Paraguay,2002,22.700001,26.799999,UN World Marriage Data 2019,Census,2002 Census,Census,2002 Census
Peru,1986,23.1,,UN World Marriage Data 2019,Survey,1986 DHS,N/A,N/A
Peru,1991,23.9,,UN World Marriage Data 2019,Survey,1991-1992 DHS,N/A,N/A
Peru,1996,23.1,26.5,UN World Marriage Data 2019,Survey,1996 DHS,Survey,1996 DHS
Peru,2000,23.6,,UN World Marriage Data 2019,Survey,2000 DHS,N/A,N/A
Peru,2003,24.4,28.200001,UN World Marriage Data 2019,Survey,2004-2006 DHS,Survey,2004-2006 DHS
Peru,2007,24.1,28.200001,UN World Marriage Data 2019,Survey,2007-2008 DHS,Survey,2007-2008 DHS
Peru,2009,23.200001,27.5,UN World Marriage Data 2019,Survey,2009 DHS,Survey,2009 DHS
Peru,2010,23.1,27.799999,UN World Marriage Data 2019,Survey,2010 DHS,Survey,2010 DHS
Peru,2011,23.6,28,UN World Marriage Data 2019,Survey,2011 DHS,Survey,2011 DHS
Peru,2012,23.5,27.5,UN World Marriage Data 2019,Survey,2012 DHS,Survey,2012 DHS
Peru,2013,23.4,,UN World Marriage Data 2019,Survey,2013 DHS,N/A,N/A
Peru,2014,23.5,,UN World Marriage Data 2019,Survey,2014 DHS,N/A,N/A
Peru,2015,22.9,,UN World Marriage Data 2019,Survey,2015 DHS,N/A,N/A
Peru,2016,23.299999,,UN World Marriage Data 2019,Survey,2016 DHS,N/A,N/A
Philippines,1970,,25.4,UN World Marriage Data 2019,N/A,N/A,Census,1970 Census
Philippines,1975,,25.5,UN World Marriage Data 2019,N/A,N/A,Census,1975 Census
Philippines,1978,24.5,,UN World Marriage Data 2019,Survey,1978 WFS,N/A,N/A
Philippines,1980,,24.799999,UN World Marriage Data 2019,N/A,N/A,Census,1980 Census
Philippines,1993,23.4,,UN World Marriage Data 2019,Survey,1993 DHS,N/A,N/A
Philippines,1995,,26.6,UN World Marriage Data 2019,N/A,N/A,Census,1995 Census
Philippines,1998,23.5,,UN World Marriage Data 2019,Survey,1998 DHS,N/A,N/A
Philippines,1999,24.200001,,UN World Marriage Data 2019,Survey,1999 MICS,N/A,N/A
Philippines,2003,23.200001,,UN World Marriage Data 2019,Survey,2003 DHS,N/A,N/A
Philippines,2008,23.299999,,UN World Marriage Data 2019,Survey,2008 DHS,N/A,N/A
Philippines,2010,,26.9,UN World Marriage Data 2019,N/A,N/A,Census,2010 Census
Philippines,2013,23.4,,UN World Marriage Data 2019,Survey,2013 DHS,N/A,N/A
Philippines,2015,,27.200001,UN World Marriage Data 2019,N/A,N/A,Census,2015 Census
Philippines,2017,23.4,,UN World Marriage Data 2019,Survey,2017 DHS,N/A,N/A
Poland,1993,23,25.299999,OECD,N/A,N/A,N/A,N/A
Poland,1994,23.200001,25.5,OECD,N/A,N/A,N/A,N/A
Poland,1995,23.299999,25.6,OECD,N/A,N/A,N/A,N/A
Poland,1996,23.4,25.700001,OECD,N/A,N/A,N/A,N/A
Poland,1997,23.6,26,OECD,N/A,N/A,N/A,N/A
Poland,1998,23.799999,26.1,OECD,N/A,N/A,N/A,N/A
Poland,1999,23.9,26.200001,OECD,N/A,N/A,N/A,N/A
Poland,2000,24.1,26.5,OECD,N/A,N/A,N/A,N/A
Poland,2001,24.4,26.700001,OECD,N/A,N/A,N/A,N/A
Poland,2002,24.6,27,OECD,N/A,N/A,N/A,N/A
Poland,2003,24.9,27.299999,OECD,N/A,N/A,N/A,N/A
Poland,2004,25.1,27.5,OECD,N/A,N/A,N/A,N/A
Poland,2005,25.299999,27.700001,OECD,N/A,N/A,N/A,N/A
Poland,2006,25.5,27.9,OECD,N/A,N/A,N/A,N/A
Poland,2007,25.6,28.1,OECD,N/A,N/A,N/A,N/A
Poland,2008,25.700001,28.200001,OECD,N/A,N/A,N/A,N/A
Poland,2009,25.9,28.299999,OECD,N/A,N/A,N/A,N/A
Poland,2010,26.1,28.4,OECD,N/A,N/A,N/A,N/A
Poland,2011,26.200001,28.6,OECD,N/A,N/A,N/A,N/A
Poland,2012,26.299999,28.700001,OECD,N/A,N/A,N/A,N/A
Poland,2013,26.6,29,OECD,N/A,N/A,N/A,N/A
Poland,2014,26.700001,29.1,OECD,N/A,N/A,N/A,N/A
Poland,2015,26.9,29.299999,OECD,N/A,N/A,N/A,N/A
Poland,2016,27.1,29.5,OECD,N/A,N/A,N/A,N/A
Poland,2017,27.299999,29.6,OECD,N/A,N/A,N/A,N/A
Portugal,1991,24,26.4,OECD,N/A,N/A,N/A,N/A
Portugal,1992,24.1,26.6,OECD,N/A,N/A,N/A,N/A
Portugal,1993,24.299999,26.700001,OECD,N/A,N/A,N/A,N/A
Portugal,1994,24.4,26.799999,OECD,N/A,N/A,N/A,N/A
Portugal,1995,24.5,26.9,OECD,N/A,N/A,N/A,N/A
Portugal,1996,24.700001,27,OECD,N/A,N/A,N/A,N/A
Portugal,1997,24.799999,27.1,OECD,N/A,N/A,N/A,N/A
Portugal,1998,24.9,27.200001,OECD,N/A,N/A,N/A,N/A
Portugal,1999,25,27.299999,OECD,N/A,N/A,N/A,N/A
Portugal,2000,25.200001,27.4,OECD,N/A,N/A,N/A,N/A
Portugal,2001,25.5,27.700001,OECD,N/A,N/A,N/A,N/A
Portugal,2002,25.700001,27.9,OECD,N/A,N/A,N/A,N/A
Portugal,2003,25.9,28.1,OECD,N/A,N/A,N/A,N/A
Portugal,2004,26,28.200001,OECD,N/A,N/A,N/A,N/A
Portugal,2005,26.299999,28.5,OECD,N/A,N/A,N/A,N/A
Portugal,2006,26.4,28.5,OECD,N/A,N/A,N/A,N/A
Portugal,2007,26.6,28.700001,OECD,N/A,N/A,N/A,N/A
Portugal,2008,26.799999,29,OECD,N/A,N/A,N/A,N/A
Portugal,2009,27.200001,29.299999,OECD,N/A,N/A,N/A,N/A
Portugal,2010,27.700001,29.9,OECD,N/A,N/A,N/A,N/A
Portugal,2011,28,30.1,OECD,N/A,N/A,N/A,N/A
Portugal,2012,28.4,30.4,OECD,N/A,N/A,N/A,N/A
Portugal,2014,29.799999,31.5,OECD,N/A,N/A,N/A,N/A
Portugal,2015,30.200001,31.9,OECD,N/A,N/A,N/A,N/A
Portugal,2016,30.4,32.200001,OECD,N/A,N/A,N/A,N/A
Portugal,2017,30.700001,32.5,OECD,N/A,N/A,N/A,N/A
Puerto Rico,1970,22.1,24,UN World Marriage Data 2019,Census,1970 Census,Census,1970 Census
Puerto Rico,1980,22.5,24.299999,UN World Marriage Data 2019,Census,1980 Census,Census,1980 Census
Puerto Rico,1990,23.799999,25.799999,UN World Marriage Data 2019,Census,1990 Census,Census,1990 Census
Puerto Rico,2010,29.200001,30.799999,UN World Marriage Data 2019,Census,2010 Census,Census,2010 Census
Qatar,1986,22.700001,26.6,UN World Marriage Data 2019,Census,1986 Census,Census,1986 Census
Qatar,1997,25.299999,27.700001,UN World Marriage Data 2019,Census,1997 Census,Census,1997 Census
Qatar,2004,25.799999,27.6,UN World Marriage Data 2019,Census,2004 Census,Census,2004 Census
Moldova,1989,,23.799999,UN World Marriage Data 2019,N/A,N/A,Census,1989 Census
Moldova,1997,20.799999,,UN World Marriage Data 2019,Survey,1997 RHS,N/A,N/A
Moldova,2000,21.9,,UN World Marriage Data 2019,Survey,2000 MICS,N/A,N/A
Moldova,2004,,27.1,UN World Marriage Data 2019,N/A,N/A,Census,2004 Census
Moldova,2005,21.9,,UN World Marriage Data 2019,Survey,2005 DHS,N/A,N/A
Moldova,2012,21.9,,UN World Marriage Data 2019,Survey,2012 MICS,N/A,N/A
Moldova,2014,,28.700001,UN World Marriage Data 2019,N/A,N/A,Census,2014 Census
Romania,1990,22.4,25.6,OECD,N/A,N/A,N/A,N/A
Romania,1991,22.299999,25.6,OECD,N/A,N/A,N/A,N/A
Romania,1992,22.4,25.700001,OECD,N/A,N/A,N/A,N/A
Romania,1993,22.5,25.799999,OECD,N/A,N/A,N/A,N/A
Romania,1994,22.700001,26,OECD,N/A,N/A,N/A,N/A
Romania,1995,23.1,26.5,OECD,N/A,N/A,N/A,N/A
Romania,1996,23.1,26.5,OECD,N/A,N/A,N/A,N/A
Romania,1997,23.200001,26.6,OECD,N/A,N/A,N/A,N/A
Romania,1998,23.4,26.9,OECD,N/A,N/A,N/A,N/A
Romania,1999,23.4,27,OECD,N/A,N/A,N/A,N/A
Romania,2000,23.700001,27.299999,OECD,N/A,N/A,N/A,N/A
Romania,2001,23.9,27.6,OECD,N/A,N/A,N/A,N/A
Romania,2002,24.1,27.700001,OECD,N/A,N/A,N/A,N/A
Romania,2003,24.4,28,OECD,N/A,N/A,N/A,N/A
Romania,2004,25,28.700001,OECD,N/A,N/A,N/A,N/A
Romania,2005,25.1,28.799999,OECD,N/A,N/A,N/A,N/A
Romania,2006,25.200001,28.799999,OECD,N/A,N/A,N/A,N/A
Romania,2007,26.200001,30,OECD,N/A,N/A,N/A,N/A
Romania,2008,25.6,29.1,OECD,N/A,N/A,N/A,N/A
Romania,2009,25.5,28.9,OECD,N/A,N/A,N/A,N/A
Romania,2010,25.6,29,OECD,N/A,N/A,N/A,N/A
Romania,2011,25.799999,29.200001,OECD,N/A,N/A,N/A,N/A
Romania,2013,26.299999,29.700001,OECD,N/A,N/A,N/A,N/A
Romania,2014,26.700001,30.200001,OECD,N/A,N/A,N/A,N/A
Romania,2015,26.799999,30.299999,OECD,N/A,N/A,N/A,N/A
Romania,2016,27,30.4,OECD,N/A,N/A,N/A,N/A
Romania,2017,27.5,31,OECD,N/A,N/A,N/A,N/A
Russia,1989,21.799999,24.4,UN World Marriage Data 2019,Census,1989 Census,Census,1989 Census
Russia,2010,24.4,27,UN World Marriage Data 2019,Census,2010 Census,Census,2010 Census
Rwanda,1970,20.1,,UN World Marriage Data 2019,Survey,1970 ED,N/A,N/A
Rwanda,1981,21.5,25,UN World Marriage Data 2019,Survey,1981 ED,Survey,1981 ED
Rwanda,1983,21.1,,UN World Marriage Data 2019,Survey,1983 WFS,N/A,N/A
Rwanda,1992,22.700001,,UN World Marriage Data 2019,Survey,1992 DHS,N/A,N/A
Rwanda,1996,23.299999,24.799999,UN World Marriage Data 2019,Survey,1996 SDS,Survey,1996 SDS
Rwanda,2000,22.6,25.5,UN World Marriage Data 2019,Survey,2000 DHS,Survey,2000 MICS_HH
Rwanda,2005,23.700001,26.5,UN World Marriage Data 2019,Survey,2005 DHS,Survey,2005 DHS
Rwanda,2007,23.4,26.5,UN World Marriage Data 2019,Survey,2007-2008 DHS Interim,Survey,2007-2008 DHS Interim
Rwanda,2011,24.4,26.6,UN World Marriage Data 2019,Survey,2010 DHS,Survey,2010 DHS
Rwanda,2014,24.299999,27,UN World Marriage Data 2019,Survey,2014-2015 DHS,Survey,2014-2015 DHS
Reunion,1974,22.5,25.200001,UN World Marriage Data 2019,Census,1974 Census,Census,1974 Census
Reunion,1982,25.799999,28.1,UN World Marriage Data 2019,Census,1982 Census,Census,1982 Census
Reunion,1999,30.5,32.799999,UN World Marriage Data 2019,Census,1999 Census,Census,1999 Census
Reunion,2004,31,33.200001,UN World Marriage Data 2019,Census,2006 Annual Census Survey,Census,2006 Annual Census Survey
Saint Kitts and Nevis,1970,28.9,33,UN World Marriage Data 2019,Census,1970 Census,Census,1970 Census
Saint Kitts and Nevis,1980,31.299999,32.099998,UN World Marriage Data 2019,Census,1980 Census,Census,1980 Census
Saint Lucia,1970,28.700001,32,UN World Marriage Data 2019,Census,1970 Census,Census,1970 Census
Saint Lucia,1980,31.4,34.099998,UN World Marriage Data 2019,Census,1980 Census,Census,1980 Census
Saint Lucia,1991,33.700001,35.099998,UN World Marriage Data 2019,Census,1991 Census,Census,1991 Census
Saint Pierre and Miquelon,1974,21.799999,25.6,UN World Marriage Data 2019,Census,1974 Census,Census,1974 Census
Saint Pierre and Miquelon,1982,23.9,26.4,UN World Marriage Data 2019,Census,1982 Census,Census,1982 Census
Saint Pierre and Miquelon,1990,27.4,,UN World Marriage Data 2019,Census,1990 Census,N/A,N/A
Saint Pierre and Miquelon,1999,31.1,34.900002,UN World Marriage Data 2019,Census,1999 Census,Census,1999 Census
Saint Vincent and the Grenadines,1970,28.4,32.799999,UN World Marriage Data 2019,Census,1970 Census,Census,1970 Census
Saint Vincent and the Grenadines,1980,28.200001,32.200001,UN World Marriage Data 2019,Census,1980 Census,Census,1980 Census
Saint Vincent and the Grenadines,1991,30.9,34.5,UN World Marriage Data 2019,Census,1991 Census,Census,1991 Census
Saint Vincent and the Grenadines,2001,21.200001,27.799999,UN World Marriage Data 2019,Census,2001 Census,Census,2001 Census
Saint Vincent and the Grenadines,2012,21.200001,27.799999,UN World Marriage Data 2019,Census,2012 Census,Census,2012 Census
Samoa,1971,22,26.299999,UN World Marriage Data 2019,Census,1971 Census,Census,1971 Census
Samoa,1976,22.1,26.299999,UN World Marriage Data 2019,Census,1976 Census,Census,1976 Census
Samoa,1981,23.200001,27.299999,UN World Marriage Data 2019,Census,1981 Census,Census,1981 Census
Samoa,1986,24.799999,28,UN World Marriage Data 2019,Census,1986 Census,Census,1986 Census
Samoa,1991,24.299999,28.299999,UN World Marriage Data 2019,Census,1991 Census,Census,1991 Census
Samoa,2001,24.299999,28.6,UN World Marriage Data 2019,Census,2001 Census,Census,2001 Census
Samoa,2006,24.299999,29,UN World Marriage Data 2019,Census,2006 Census,Census,2006 Census
Samoa,2011,23.5,27.9,UN World Marriage Data 2019,Census,2011 Census,Census,2011 Census
Samoa,2016,23.799999,27.299999,UN World Marriage Data 2019,Census,2016 Census,Census,2016 Census
San Marino,1970,20.6,26.1,UN World Marriage Data 2019,UNSD Estimate,1970 Estimate,UNSD Estimate,1970 Estimate
San Marino,1971,20.700001,26.200001,UN World Marriage Data 2019,UNSD Estimate,1971 Estimate,UNSD Estimate,1971 Estimate
San Marino,1972,21.1,26.299999,UN World Marriage Data 2019,UNSD Estimate,1972 Estimate,UNSD Estimate,1972 Estimate
San Marino,1973,21.200001,26.4,UN World Marriage Data 2019,UNSD Estimate,1973 Estimate,UNSD Estimate,1973 Estimate
San Marino,1974,21.299999,26.299999,UN World Marriage Data 2019,UNSD Estimate,1974 Estimate,UNSD Estimate,1974 Estimate
San Marino,1975,21.4,26.4,UN World Marriage Data 2019,UNSD Estimate,1975 Estimate,UNSD Estimate,1975 Estimate
San Marino,1976,21.700001,26.4,UN World Marriage Data 2019,UNSD Estimate,1976 Estimate,UNSD Estimate,1976 Estimate
San Marino,1977,21.799999,26.5,UN World Marriage Data 2019,UNSD Estimate,1977 Estimate,UNSD Estimate,1977 Estimate
San Marino,1978,22,26.6,UN World Marriage Data 2019,UNSD Estimate,1978 Estimate,UNSD Estimate,1978 Estimate
San Marino,1979,22.4,26.700001,UN World Marriage Data 2019,UNSD Estimate,1979 Estimate,UNSD Estimate,1979 Estimate
San Marino,1980,22.799999,27,UN World Marriage Data 2019,UNSD Estimate,1980 Estimate,UNSD Estimate,1980 Estimate
